invoice_id,customer_id,invoice_date,amount_excluding_vat,vat_rate,total_with_vat
INV-004386,CUST-0414,2024-04-14,449.0,0.2,538.8
INV-004387,CUST-0414,2024-05-14,449.0,0.2,538.8
INV-004388,CUST-0414,2024-06-14,449.0,0.2,538.8
INV-004389,CUST-0414,2024-07-14,449.0,0.2,538.8
INV-004390,CUST-0414,2024-08-14,932.0,0.2,1118.4
INV-004391,CUST-0414,2024-09-14,1222.0,0.2,1466.4
INV-004392,CUST-0414,14-10-2024,1222.0,0.2,1466.4
INV-004393,CUST-0414,2024-11-14,1222.0,0.2,1466.4
INV-004394,CUST-0414,2024-12-14,1222.0,0.2,1466.4
INV-004395,CUST-0414,2025-01-14,1222.0,0.2,1466.4
INV-004396,CUST-0414,2025-02-14,1222.0,0.2,1466.4
INV-004397,CUST-0414,2025-03-14,1222.0,0.2,1466.4
INV-004398,CUST-0414,2025-04-14,1222.0,0.2,1466.4
INV-004399,CUST-0414,2025-05-14,1222.0,0.2,1466.4
INV-004400,CUST-0414,2025-06-14,1222.0,0.2,1466.4
INV-004401,CUST-0414,2025-07-14,1222.0,0.2,1466.4
INV-004402,CUST-0414,2025-08-14,1222.0,0.2,1466.4
INV-004403,CUST-0414,2025-09-14,1222.0,0.2,1466.4
INV-004404,CUST-0414,2025-10-14,1664.0,0.2,1996.8
INV-004405,CUST-0414,2025-11-14,1664.0,0.2,1996.8
INV-004406,CUST-0414,2025-12-14,1664.0,0.2,1996.8
INV-004407,CUST-0415,2025-11-30,449.0,0.2,538.8
INV-004408,CUST-0415,2025-12-30,449.0,0.2,538.8
INV-004409,CUST-0416,20-12-2025,449.0,0.2,538.8
INV-004410,CUST-0417,2024-07-18 00:00:00,449.0,0.19,534.31
INV-004411,CUST-0417,2024-08-18,449.0,0.19,534.31
INV-004412,CUST-0417,2024-09-18,449.0,0.19,534.31
INV-004413,CUST-0417,2024-10-18,449.0,0.19,534.31
INV-004414,CUST-0417,2024-11-18,449.0,0.19,534.31
INV-004415,CUST-0417,2024-12-18 00:00:00,449.0,0.19,534.31
INV-004416,CUST-0417,2025-01-18,449.0,0.19,534.31
INV-004417,CUST-0417,2025-02-18,449.0,0.19,534.31
INV-004418,CUST-0417,2025-03-18,449.0,0.19,534.31
INV-004419,CUST-0417,2025-04-18,449.0,0.19,534.31
INV-004420,CUST-0417,2025-05-18,449.0,0.19,534.31
INV-004421,CUST-0417,2025-06-18 00:00:00,449.0,0.19,534.31
INV-004422,CUST-0417,2025-07-18,449.0,0.19,534.31
INV-004423,CUST-0417,2025-08-18,449.0,0.19,534.31
INV-004424,CUST-0417,2025-09-18,449.0,0.19,534.31
INV-004425,CUST-0417,2025-10-18,449.0,0.19,534.31
INV-004426,CUST-0417,2025-11-18,670.0,0.19,797.3
INV-004427,CUST-0417,18-12-2025,670.0,0.19,797.3
INV-004428,CUST-0418,2024-05-19,449.0,0.2,538.8
INV-004429,CUST-0418,2024-06-19,449.0,0.2,538.8
INV-004430,CUST-0418,2024-07-19,449.0,0.2,538.8
INV-004431,CUST-0418,2024-08-19,449.0,0.2,538.8
INV-004432,CUST-0418,19-09-2024,449.0,0.2,538.8
INV-004433,CUST-0418,2024-10-19,683.0,0.2,819.6
INV-004434,CUST-0418,19-11-2024,683.0,0.2,819.6
INV-004435,CUST-0418,2024-12-19 00:00:00,683.0,0.2,819.6
INV-004436,CUST-0418,2025-01-19,683.0,0.2,819.6
INV-004437,CUST-0418,2025-02-19,683.0,0.2,819.6
INV-004438,CUST-0418,2025-03-19,683.0,0.2,819.6
INV-004439,CUST-0418,2025-04-19,683.0,0.2,819.6
INV-004440,CUST-0418,2025-05-19,683.0,0.2,819.6
INV-004441,CUST-0418,2025-06-19,683.0,0.2,819.6
INV-004442,CUST-0418,2025-07-19,683.0,0.2,819.6
INV-004443,CUST-0418,2025-08-19,683.0,0.2,819.6
INV-004444,CUST-0418,2025-09-19,456.0,0.2,547.2
INV-004445,CUST-0418,19-10-2025,456.0,0.2,547.2
INV-004446,CUST-0418,2025-11-19,456.0,0.2,547.2
INV-004447,CUST-0418,2025-12-19,456.0,0.2,547.2
INV-004448,CUST-0419,2024-03-06,449.0,0.0,449.0
INV-004449,CUST-0419,2024-04-06,449.0,0.0,449.0
INV-004450,CUST-0419,2024-05-06,449.0,0.0,449.0
INV-004451,CUST-0419,2024-06-06,449.0,0.0,449.0
INV-004452,CUST-0419,2024-07-06,449.0,0.0,449.0
INV-004453,CUST-0419,2024-08-06,449.0,0.0,449.0
INV-004454,CUST-0419,2024-09-06,449.0,0.0,449.0
INV-004455,CUST-0419,2024-10-06,449.0,0.0,449.0
INV-004456,CUST-0419,2024-11-06,449.0,0.0,449.0
INV-004457,CUST-0419,2024-12-06,449.0,0.0,449.0
INV-004458,CUST-0419,01/06/2025,449.0,0.0,449.0
INV-004459,CUST-0419,2025-02-06,449.0,0.0,449.0
INV-004460,CUST-0419,2025-03-06,449.0,0.0,449.0
INV-004461,CUST-0419,2025-04-06,449.0,0.0,449.0
INV-004462,CUST-0419,2025-05-06,449.0,0.0,449.0
INV-004463,CUST-0419,2025-06-06,449.0,0.0,449.0
INV-004464,CUST-0419,2025-07-06,449.0,0.0,449.0
INV-004465,CUST-0419,2025-08-06,449.0,0.0,449.0
INV-004466,CUST-0419,2025-09-06,449.0,0.0,449.0
INV-004467,CUST-0419,2025-10-06 00:00:00,449.0,0.0,449.0
INV-004468,CUST-0419,2025-11-06,733.0,0.0,733.0
INV-004469,CUST-0419,2025-12-06,733.0,0.0,733.0
INV-004470,CUST-0420,2025-11-14,449.0,0.0,449.0
INV-004471,CUST-0420,2025-12-14,449.0,0.0,449.0
INV-004472,CUST-0421,2025-09-07,449.0,0.0,449.0
INV-004473,CUST-0421,2025-10-07,449.0,0.0,449.0
INV-004474,CUST-0421,2025-11-07,449.0,0.0,449.0
INV-004475,CUST-0421,2025-12-07,629.0,0.0,629.0
INV-004476,CUST-0422,2025-01-06,449.0,0.0,449.0
INV-004477,CUST-0422,2025-02-06,449.0,0.0,449.0
INV-004478,CUST-0422,2025-03-06,449.0,0.0,449.0
INV-004479,CUST-0422,2025-04-06,449.0,0.0,449.0
INV-004480,CUST-0422,2025-05-06,449.0,0.0,449.0
INV-004481,CUST-0422,2025-06-06 00:00:00,449.0,0.0,449.0
INV-004482,CUST-0422,2025-07-06,449.0,0.0,449.0
INV-004483,CUST-0422,2025-08-06,449.0,0.0,449.0
INV-004484,CUST-0422,06-09-2025,449.0,0.0,449.0
INV-004485,CUST-0422,2025-10-06,449.0,0.0,449.0
INV-004486,CUST-0422,11/06/2025,449.0,0.0,449.0
INV-004487,CUST-0422,2025-12-06,449.0,0.0,449.0
INV-004488,CUST-0423,2025-08-11,449.0,0.19,534.31
INV-004489,CUST-0423,2025-09-11,449.0,0.19,534.31
INV-004490,CUST-0423,2025-10-11,449.0,0.19,534.31
INV-004491,CUST-0423,2025-11-11,928.0,0.19,1104.32
INV-004492,CUST-0423,2025-12-11,952.0,0.19,1132.88
INV-004493,CUST-0424,2025-08-20,449.0,0.2,538.8
INV-004494,CUST-0424,2025-09-20,449.0,0.2,538.8
INV-004495,CUST-0424,2025-10-20,449.0,0.2,538.8
INV-004496,CUST-0424,2025-11-20,735.0,0.2,882.0
INV-004497,CUST-0424,2025-12-20,735.0,0.2,882.0
INV-004498,CUST-0425,2025-03-05,449.0,0.0,449.0
INV-004499,CUST-0425,2025-04-05,449.0,0.0,449.0
INV-004500,CUST-0425,2025-05-05,449.0,0.0,449.0
INV-004501,CUST-0425,2025-06-05,449.0,0.0,449.0
INV-004502,CUST-0425,2025-07-05,567.0,0.0,567.0
INV-004503,CUST-0425,2025-08-05,567.0,0.0,567.0
INV-004504,CUST-0425,2025-09-05,567.0,0.0,567.0
INV-004505,CUST-0425,05-10-2025,1032.0,0.0,1032.0
INV-004506,CUST-0425,2025-11-05,1366.0,0.0,1366.0
INV-004507,CUST-0425,2025-12-05,1366.0,0.0,1366.0
INV-004508,CUST-0426,2025-09-22,449.0,0.0,449.0
INV-004509,CUST-0426,2025-10-22,921.0,0.0,921.0
INV-004510,CUST-0426,2025-11-22,921.0,0.0,921.0
INV-004511,CUST-0426,2025-12-22,1636.0,0.0,1636.0
INV-004512,CUST-0427,2025-09-29,449.0,0.2,538.8
INV-004513,CUST-0427,2025-10-29,449.0,0.2,538.8
INV-004514,CUST-0427,2025-11-29,449.0,0.2,538.8
INV-004515,CUST-0427,2025-12-29,449.0,0.2,538.8
INV-004516,CUST-0428,2024-11-04,449.0,0.0,449.0
INV-004517,CUST-0428,2024-12-04,449.0,0.0,449.0
INV-004518,CUST-0428,2025-01-04,449.0,0.0,449.0
INV-004519,CUST-0428,2025-02-04,449.0,0.0,449.0
INV-004520,CUST-0428,2025-03-04 00:00:00,449.0,0.0,449.0
INV-004521,CUST-0428,2025-04-04,449.0,0.0,449.0
INV-004522,CUST-0428,2025-05-04,449.0,0.0,449.0
INV-004523,CUST-0428,2025-06-04,449.0,0.0,449.0
INV-004524,CUST-0428,2025-07-04,449.0,0.0,449.0
INV-004525,CUST-0428,04-08-2025,449.0,0.0,449.0
INV-004526,CUST-0428,2025-09-04,449.0,0.0,449.0
INV-004527,CUST-0428,2025-10-04,449.0,0.0,449.0
INV-004528,CUST-0428,2025-11-04,449.0,0.0,449.0
INV-004529,CUST-0428,2025-12-04,449.0,0.0,449.0
INV-004530,CUST-0429,2025-06-29,449.0,0.2,538.8
INV-004531,CUST-0429,2025-07-29,449.0,0.2,538.8
INV-004532,CUST-0429,2025-08-29,449.0,0.2,538.8
INV-004533,CUST-0429,2025-09-29,449.0,0.2,538.8
INV-004534,CUST-0429,2025-10-29,1268.0,0.2,1521.6
INV-004535,CUST-0429,2025-11-29,1268.0,0.2,1521.6
INV-004536,CUST-0430,05-12-2024,449.0,0.2,538.8
INV-004537,CUST-0430,2025-01-05,449.0,0.2,538.8
INV-004538,CUST-0430,2025-02-05,449.0,0.2,538.8
INV-004539,CUST-0430,05-03-2025,449.0,0.2,538.8
INV-004540,CUST-0430,2025-04-05,449.0,0.2,538.8
INV-004541,CUST-0430,2025-05-05,449.0,0.2,538.8
INV-004542,CUST-0430,2025-06-05,449.0,0.2,538.8
INV-004543,CUST-0430,2025-07-05 00:00:00,837.0,0.2,1004.4
INV-004544,CUST-0430,2025-08-05,1315.0,0.2,1578.0
INV-004545,CUST-0430,2025-09-05,1315.0,0.2,1578.0
INV-004546,CUST-0430,2025-10-05,1315.0,0.2,1578.0
INV-004547,CUST-0430,2025-11-05,1315.0,0.2,1578.0
INV-004548,CUST-0430,2025-12-05,1315.0,0.2,1578.0
INV-004549,CUST-0431,17-09-2025,449.0,0.0,449.0
INV-004550,CUST-0431,2025-10-17,449.0,0.0,449.0
INV-004551,CUST-0431,2025-11-17,449.0,0.0,449.0
INV-004552,CUST-0431,2025-12-17,1298.0,0.0,1298.0
INV-004553,CUST-0432,2025-11-07,449.0,0.2,538.8
INV-004554,CUST-0432,07-12-2025,449.0,0.2,538.8
INV-004555,CUST-0433,2024-10-06,449.0,0.19,534.31
INV-004556,CUST-0433,2024-11-06,449.0,0.19,534.31
INV-004557,CUST-0433,2024-12-06,449.0,0.19,534.31
INV-004558,CUST-0433,06-01-2025,449.0,0.19,534.31
INV-004559,CUST-0433,2025-02-06,449.0,0.19,534.31
INV-004560,CUST-0433,06-03-2025,449.0,0.19,534.31
INV-004561,CUST-0433,2025-04-06,826.0,0.19,982.94
INV-004562,CUST-0433,2025-05-06,826.0,0.19,982.94
INV-004563,CUST-0433,2025-06-06,1251.0,0.19,1488.69
INV-004564,CUST-0433,2025-07-06,1363.0,0.19,1621.97
INV-004565,CUST-0433,2025-08-06,1363.0,0.19,1621.97
INV-004566,CUST-0433,2025-09-06,1363.0,0.19,1621.97
INV-004567,CUST-0433,2025-10-06,1363.0,0.19,1621.97
INV-004568,CUST-0433,2025-11-06,1597.0,0.19,1900.43
INV-004569,CUST-0433,12/06/2025,1597.0,0.19,1900.43
INV-004570,CUST-0434,2024-08-27,449.0,0.19,534.31
INV-004571,CUST-0434,2024-09-27,449.0,0.19,534.31
INV-004572,CUST-0434,2024-10-27,449.0,0.19,534.31
INV-004573,CUST-0434,2024-11-27,449.0,0.19,534.31
INV-004574,CUST-0434,2024-12-27,449.0,0.19,534.31
INV-004575,CUST-0434,2025-01-27,449.0,0.19,534.31
INV-004576,CUST-0434,2025-02-27,449.0,0.19,534.31
INV-004577,CUST-0434,2025-03-27,449.0,0.19,534.31
INV-004578,CUST-0434,2025-04-27,602.0,0.19,716.38
INV-004579,CUST-0434,27-05-2025,602.0,0.19,716.38
INV-004580,CUST-0434,2025-06-27,602.0,0.19,716.38
INV-004581,CUST-0434,2025-07-27,602.0,0.19,716.38
INV-004582,CUST-0434,2025-08-27,602.0,0.19,716.38
INV-004583,CUST-0434,2025-09-27 00:00:00,602.0,0.19,716.38
INV-004584,CUST-0434,2025-10-27,602.0,0.19,716.38
INV-004585,CUST-0434,2025-11-27,1294.0,0.19,1539.86
INV-004586,CUST-0434,2025-12-27,1294.0,0.19,1539.86
INV-004587,CUST-0435,2024-08-02,449.0,0.2,538.8
INV-004588,CUST-0435,2024-09-02,449.0,0.2,538.8
INV-004589,CUST-0435,2024-10-02,449.0,0.2,538.8
INV-004590,CUST-0435,2024-11-02,449.0,0.2,538.8
INV-004591,CUST-0435,2024-12-02,449.0,0.2,538.8
INV-004592,CUST-0435,2025-01-02,449.0,0.2,538.8
INV-004593,CUST-0435,2025-02-02,449.0,0.2,538.8
INV-004594,CUST-0435,2025-03-02,449.0,0.2,538.8
INV-004595,CUST-0435,04/02/2025,449.0,0.2,538.8
INV-004596,CUST-0435,2025-05-02,449.0,0.2,538.8
INV-004597,CUST-0435,2025-06-02,449.0,0.2,538.8
INV-004598,CUST-0435,2025-07-02,579.0,0.2,694.8
INV-004599,CUST-0435,2025-08-02,579.0,0.2,694.8
INV-004600,CUST-0435,2025-09-02,579.0,0.2,694.8
INV-004601,CUST-0435,2025-10-02,579.0,0.2,694.8
INV-004602,CUST-0435,2025-11-02,579.0,0.2,694.8
INV-004603,CUST-0435,12/02/2025,816.0,0.2,979.2
INV-004604,CUST-0436,2025-11-23,449.0,0.2,538.8
INV-004605,CUST-0436,2025-12-23,449.0,0.2,538.8
INV-004606,CUST-0437,2024-07-18,449.0,0.0,449.0
INV-004607,CUST-0437,2024-08-18,449.0,0.0,449.0
INV-004608,CUST-0437,2024-09-18,449.0,0.0,449.0
INV-004609,CUST-0437,2024-10-18,667.0,0.0,667.0
INV-004610,CUST-0437,2024-11-18,667.0,0.0,667.0
INV-004611,CUST-0437,2024-12-18 00:00:00,667.0,0.0,667.0
INV-004612,CUST-0437,2025-01-18,667.0,0.0,667.0
INV-004613,CUST-0437,2025-02-18,667.0,0.0,667.0
INV-004614,CUST-0437,03/18/2025,667.0,0.0,667.0
INV-004615,CUST-0437,18-04-2025,667.0,0.0,667.0
INV-004616,CUST-0437,2025-05-18,667.0,0.0,667.0
INV-004617,CUST-0437,2025-06-18,667.0,0.0,667.0
INV-004618,CUST-0437,2025-07-18,667.0,0.0,667.0
INV-004619,CUST-0437,2025-08-18,667.0,0.0,667.0
INV-004620,CUST-0437,2025-09-18,667.0,0.0,667.0
INV-004621,CUST-0437,2025-10-18,1078.0,0.0,1078.0
INV-004622,CUST-0437,2025-11-18,1078.0,0.0,1078.0
INV-004623,CUST-0437,2025-12-18,1078.0,0.0,1078.0
INV-004624,CUST-0438,2024-07-13,449.0,0.2,538.8
INV-004625,CUST-0438,2024-08-13,449.0,0.2,538.8
INV-004626,CUST-0438,2024-09-13,449.0,0.2,538.8
INV-004627,CUST-0438,2024-10-13,449.0,0.2,538.8
INV-004628,CUST-0438,2024-11-13,449.0,0.2,538.8
INV-004629,CUST-0438,12/13/2024,449.0,0.2,538.8
INV-004630,CUST-0438,2025-01-13,449.0,0.2,538.8
INV-004631,CUST-0438,2025-02-13,449.0,0.2,538.8
INV-004632,CUST-0438,2025-03-13,449.0,0.2,538.8
INV-004633,CUST-0438,2025-04-13,449.0,0.2,538.8
INV-004634,CUST-0438,2025-05-13,449.0,0.2,538.8
INV-004635,CUST-0438,2025-06-13,449.0,0.2,538.8
INV-004636,CUST-0438,2025-07-13,449.0,0.2,538.8
INV-004637,CUST-0438,2025-08-13,449.0,0.2,538.8
INV-004638,CUST-0438,2025-09-13,449.0,0.2,538.8
INV-004639,CUST-0438,2025-10-13,449.0,0.2,538.8
INV-004640,CUST-0438,2025-11-13,449.0,0.2,538.8
INV-004641,CUST-0438,2025-12-13,449.0,0.2,538.8
INV-004642,CUST-0439,2024-12-08,449.0,0.2,538.8
INV-004643,CUST-0439,2025-01-08,449.0,0.2,538.8
INV-004644,CUST-0439,2025-02-08,449.0,0.2,538.8
INV-004645,CUST-0439,2025-03-08,449.0,0.2,538.8
INV-004646,CUST-0439,2025-04-08,1204.0,0.2,1444.8
INV-004647,CUST-0439,2025-05-08 00:00:00,1204.0,0.2,1444.8
INV-004648,CUST-0439,2025-06-08,1204.0,0.2,1444.8
INV-004649,CUST-0439,2025-07-08,1204.0,0.2,1444.8
INV-004650,CUST-0439,2025-08-08,1204.0,0.2,1444.8
INV-004651,CUST-0439,2025-09-08,1204.0,0.2,1444.8
INV-004652,CUST-0439,2025-10-08,1204.0,0.2,1444.8
INV-004653,CUST-0439,2025-11-08,1204.0,0.2,1444.8
INV-004654,CUST-0439,2025-12-08,1204.0,0.2,1444.8
INV-004655,CUST-0440,2024-01-26,449.0,0.0,449.0
INV-004656,CUST-0440,2024-02-26,449.0,0.0,449.0
INV-004657,CUST-0440,2024-03-26,449.0,0.0,449.0
INV-004658,CUST-0440,2024-04-26,449.0,0.0,449.0
INV-004659,CUST-0440,2024-05-26,449.0,0.0,449.0
INV-004660,CUST-0440,2024-06-26,449.0,0.0,449.0
INV-004661,CUST-0440,2024-07-26,449.0,0.0,449.0
INV-004662,CUST-0440,2024-08-26,449.0,0.0,449.0
INV-004663,CUST-0440,2024-09-26 00:00:00,449.0,0.0,449.0
INV-004664,CUST-0440,2024-10-26 00:00:00,449.0,0.0,449.0
INV-004665,CUST-0440,2024-11-26,449.0,0.0,449.0
INV-004666,CUST-0440,2024-12-26,449.0,0.0,449.0
INV-004667,CUST-0440,2025-01-26,449.0,0.0,449.0
INV-004668,CUST-0440,2025-02-26,449.0,0.0,449.0
INV-004669,CUST-0440,2025-03-26,449.0,0.0,449.0
INV-004670,CUST-0440,2025-04-26,449.0,0.0,449.0
INV-004671,CUST-0440,2025-05-26,449.0,0.0,449.0
INV-004672,CUST-0440,2025-06-26,449.0,0.0,449.0
INV-004673,CUST-0440,2025-07-26,449.0,0.0,449.0
INV-004674,CUST-0440,2025-08-26,449.0,0.0,449.0
INV-004675,CUST-0440,2025-09-26,449.0,0.0,449.0
INV-004676,CUST-0440,2025-10-26,449.0,0.0,449.0
INV-004677,CUST-0440,2025-11-26,839.0,0.0,839.0
INV-004678,CUST-0440,2025-12-26,839.0,0.0,839.0
INV-004679,CUST-0441,2025-05-02 00:00:00,449.0,0.0,449.0
INV-004680,CUST-0441,2025-06-02,449.0,0.0,449.0
INV-004681,CUST-0441,2025-07-02,449.0,0.0,449.0
INV-004682,CUST-0441,2025-08-02,449.0,0.0,449.0
INV-004683,CUST-0441,2025-09-02 00:00:00,449.0,0.0,449.0
INV-004684,CUST-0441,2025-10-02,449.0,0.0,449.0
INV-004685,CUST-0441,2025-11-02,449.0,0.0,449.0
INV-004686,CUST-0441,2025-12-02,703.0,0.0,703.0
INV-004687,CUST-0442,2024-07-20,449.0,0.0,449.0
INV-004688,CUST-0442,2024-08-20,449.0,0.0,449.0
INV-004689,CUST-0442,2024-09-20,449.0,0.0,449.0
INV-004690,CUST-0442,2024-10-20,449.0,0.0,449.0
INV-004691,CUST-0442,2024-11-20,449.0,0.0,449.0
INV-004692,CUST-0442,2024-12-20,449.0,0.0,449.0
INV-004693,CUST-0442,2025-01-20,449.0,0.0,449.0
INV-004694,CUST-0442,20-02-2025,710.0,0.0,710.0
INV-004695,CUST-0442,2025-03-20,710.0,0.0,710.0
INV-004696,CUST-0442,2025-04-20,710.0,0.0,710.0
INV-004697,CUST-0442,2025-05-20,710.0,0.0,710.0
INV-004698,CUST-0442,2025-06-20,710.0,0.0,710.0
INV-004699,CUST-0442,2025-07-20,710.0,0.0,710.0
INV-004700,CUST-0442,2025-08-20,710.0,0.0,710.0
INV-004701,CUST-0442,2025-09-20,710.0,0.0,710.0
INV-004702,CUST-0442,2025-10-20,1022.0,0.0,1022.0
INV-004703,CUST-0442,2025-11-20,1022.0,0.0,1022.0
INV-004704,CUST-0442,2025-12-20,1022.0,0.0,1022.0
INV-004705,CUST-0443,2025-10-05,449.0,0.2,538.8
INV-004706,CUST-0443,2025-11-05,449.0,0.2,538.8
INV-004707,CUST-0443,2025-12-05,449.0,0.2,538.8
INV-004708,CUST-0444,2024-12-13,449.0,0.2,538.8
INV-004709,CUST-0444,2025-01-13,449.0,0.2,538.8
INV-004710,CUST-0444,2025-02-13,449.0,0.2,538.8
INV-004711,CUST-0444,2025-03-13,449.0,0.2,538.8
INV-004712,CUST-0444,2025-04-13,652.0,0.2,782.4
INV-004713,CUST-0444,2025-05-13,652.0,0.2,782.4
INV-004714,CUST-0444,2025-06-13,652.0,0.2,782.4
INV-004715,CUST-0444,2025-07-13,652.0,0.2,782.4
INV-004716,CUST-0444,2025-08-13,652.0,0.2,782.4
INV-004717,CUST-0444,2025-09-13,652.0,0.2,782.4
INV-004718,CUST-0444,2025-10-13,652.0,0.2,782.4
INV-004719,CUST-0444,2025-11-13,652.0,0.2,782.4
INV-004720,CUST-0444,2025-12-13,652.0,0.2,782.4
INV-004721,CUST-0445,2024-06-29,449.0,0.19,534.31
INV-004722,CUST-0445,2024-07-29,449.0,0.19,534.31
INV-004723,CUST-0445,2024-08-29,449.0,0.19,534.31
INV-004724,CUST-0445,2024-09-29,449.0,0.19,534.31
INV-004725,CUST-0445,2024-10-29,449.0,0.19,534.31
INV-004726,CUST-0445,2024-11-29,449.0,0.19,534.31
INV-004727,CUST-0445,2024-12-29,449.0,0.19,534.31
INV-004728,CUST-0445,2025-01-29,449.0,0.19,534.31
INV-004729,CUST-0445,2025-02-28,449.0,0.19,534.31
INV-004730,CUST-0445,2025-03-29,449.0,0.19,534.31
INV-004731,CUST-0445,2025-04-29,449.0,0.19,534.31
INV-004732,CUST-0445,29-05-2025,449.0,0.19,534.31
INV-004733,CUST-0445,2025-06-29,449.0,0.19,534.31
INV-004734,CUST-0445,2025-07-29,449.0,0.19,534.31
INV-004735,CUST-0445,2025-08-29,449.0,0.19,534.31
INV-004736,CUST-0445,2025-09-29,449.0,0.19,534.31
INV-004737,CUST-0445,10/29/2025,449.0,0.19,534.31
INV-004738,CUST-0445,2025-11-29,449.0,0.19,534.31
INV-004739,CUST-0445,2025-12-29,449.0,0.19,534.31
INV-004740,CUST-0446,05-06-2025,449.0,0.2,538.8
INV-004741,CUST-0446,2025-07-05,449.0,0.2,538.8
INV-004742,CUST-0446,2025-08-05,449.0,0.2,538.8
INV-004743,CUST-0446,2025-09-05,633.0,0.2,759.6
INV-004744,CUST-0446,2025-10-05,633.0,0.2,759.6
INV-004745,CUST-0446,2025-11-05,936.0,0.2,1123.2
INV-004746,CUST-0446,05-12-2025,1274.0,0.2,1528.8
INV-004747,CUST-0447,2024-09-30,6640.0,0.2,7968.0
INV-004748,CUST-0447,2024-10-30,6640.0,0.2,7968.0
INV-004749,CUST-0447,2024-11-30,6640.0,0.2,7968.0
INV-004750,CUST-0447,2024-12-30,6640.0,0.2,7968.0
INV-004751,CUST-0447,2025-01-30,6640.0,0.2,7968.0
INV-004752,CUST-0447,2025-02-28,6640.0,0.2,7968.0
INV-004753,CUST-0447,2025-03-30,6640.0,0.2,7968.0
INV-004754,CUST-0447,2025-04-30,6640.0,0.2,7968.0
INV-004755,CUST-0447,2025-05-30,6640.0,0.2,7968.0
INV-004756,CUST-0447,2025-06-30,7990.0,0.2,9588.0
INV-004757,CUST-0447,2025-07-30,7990.0,0.2,9588.0
INV-004758,CUST-0447,2025-08-30,7990.0,0.2,9588.0
INV-004759,CUST-0447,30-09-2025,7990.0,0.2,9588.0
INV-004760,CUST-0447,2025-10-30,7990.0,0.2,9588.0
INV-004761,CUST-0447,2025-11-30 00:00:00,10015.0,0.2,12018.0
INV-004762,CUST-0447,2025-12-30,10015.0,0.2,12018.0
INV-004763,CUST-0448,2025-11-30,6045.0,0.0,6045.0
INV-004764,CUST-0448,2025-12-30,6045.0,0.0,6045.0
INV-004765,CUST-0449,2024-12-28,3232.0,0.0,3232.0
INV-004766,CUST-0449,2025-01-28,3232.0,0.0,3232.0
INV-004767,CUST-0449,2025-02-28,3232.0,0.0,3232.0
INV-004768,CUST-0449,28-03-2025,3232.0,0.0,3232.0
INV-004769,CUST-0449,2025-04-28,4377.0,0.0,4377.0
INV-004770,CUST-0449,2025-05-28,4377.0,0.0,4377.0
INV-004771,CUST-0449,2025-06-28,4377.0,0.0,4377.0
INV-004772,CUST-0449,2025-07-28,4377.0,0.0,4377.0
INV-004773,CUST-0449,2025-08-28 00:00:00,7348.0,0.0,7348.0
INV-004774,CUST-0449,2025-09-28,7348.0,0.0,7348.0
INV-004775,CUST-0449,2025-10-28,7348.0,0.0,7348.0
INV-004776,CUST-0449,2025-11-28,8453.0,0.0,8453.0
INV-004777,CUST-0449,2025-12-28,8453.0,0.0,8453.0
INV-004778,CUST-0450,2025-06-13,3465.0,0.2,4158.0
INV-004779,CUST-0450,2025-07-13,3465.0,0.2,4158.0
INV-004780,CUST-0450,2025-08-13,3465.0,0.2,4158.0
INV-004781,CUST-0450,2025-09-13,4981.0,0.2,5977.2
INV-004782,CUST-0450,2025-10-13,4981.0,0.2,5977.2
INV-004783,CUST-0450,2025-11-13,4981.0,0.2,5977.2
INV-004784,CUST-0450,2025-12-13,6387.0,0.2,7664.4
INV-004785,CUST-0451,2025-01-27,8968.0,0.2,10761.6
INV-004786,CUST-0451,2025-02-27,8968.0,0.2,10761.6
INV-004787,CUST-0451,2025-03-27,8968.0,0.2,10761.6
INV-004788,CUST-0451,27-04-2025,8968.0,0.2,10761.6
INV-004789,CUST-0451,2025-05-27,8968.0,0.2,10761.6
INV-004790,CUST-0451,2025-06-27,8968.0,0.2,10761.6
INV-004791,CUST-0451,2025-07-27,8968.0,0.2,10761.6
INV-004792,CUST-0451,2025-08-27,8968.0,0.2,10761.6
INV-004793,CUST-0451,2025-09-27,8968.0,0.2,10761.6
INV-004794,CUST-0451,2025-10-27,8968.0,0.2,10761.6
INV-004795,CUST-0451,2025-11-27,8968.0,0.2,10761.6
INV-004796,CUST-0451,2025-12-27,8968.0,0.2,10761.6
INV-004797,CUST-0452,25-11-2025,2504.0,0.19,2979.76
INV-004798,CUST-0452,12/25/2025,2504.0,0.19,2979.76
INV-004799,CUST-0453,2025-03-14,5954.0,0.2,7144.8
INV-004800,CUST-0453,2025-04-14,5954.0,0.2,7144.8
INV-004801,CUST-0453,2025-05-14,5954.0,0.2,7144.8
INV-004802,CUST-0453,14-06-2025,5954.0,0.2,7144.8
INV-004803,CUST-0453,2025-07-14,5954.0,0.2,7144.8
INV-004804,CUST-0453,2025-08-14,5954.0,0.2,7144.8
INV-004805,CUST-0453,14-09-2025,5954.0,0.2,7144.8
INV-004806,CUST-0453,2025-10-14,8043.0,0.2,9651.6
INV-004807,CUST-0453,2025-11-14,8043.0,0.2,9651.6
INV-004808,CUST-0453,2025-12-14,8043.0,0.2,9651.6
INV-004809,CUST-0454,2025-05-03,3025.0,0.0,3025.0
INV-004810,CUST-0454,2025-06-03,3025.0,0.0,3025.0
